"Находящийся под домашним арестом бывший заместитель председателя Государственной таможенной службы Райымбек Матраимов перечислил на счет Минфина еще 42,3 млн сомов. Информацию об этом Kaktus.media  подтвердили в Министерстве финансов. Таким образом, всего от его имени поступило 536,2 млн сомов. С 20 октября по 12 ноября он несколькими траншами перечислил 493,8 млн сомов. 20 октября 2020 года в ГНКБ сообщили, что бывший заместитель председателя ГТС Райымбек Матраимов задержан и доставлен в ГКНБ. По данным следствия, предварительный ущерб, причиненный преступными действиями Матраимова бюджету республики, составил около 2 млрд сомов.  Подозреваемый ходатайствовал о сотрудничестве и готовности возместить полностью указанный ущерб в бюджет страны до конца ноября 2020 года, а первый платеж в 80 млн сомов уже поступил на депозитный счет ГКНБ.     Вечером того же дня Первомайский райсуд Бишкека отпустил Матраимова под подписку о невыезде. На следующий день, 21 октября, Садыр Жапаров (в тот момент премьер-министр и и. о. президента), комментируя вопрос задержания экс-заместителя таможенной службы, заявил, что решение отпустить Матраимова под домашний арест принял он сам, чтобы тот вернул деньги, в ином случае Матраимов якобы ничего бы не отдал.",
"Министерство сельского хозяйства инициировало предложение о запрете на вывоз (экспорт) отдельных видов сельскохозяйственных товаров. Об этом сообщил глава Минсельхоза Тилек Токтогазиев.  ""В это сложное время важно обеспечить продовольственную безопасность. Ввиду повышения цен на товары первой необходимости важны незамедлительные решения. Есть риск, что внутренний рынок не сможет поставлять скот"", - отметил он. Так, в список попали следующие товары: лошади;крупный рогатый скот;козы и овцы;птица;пшеница и меслин;ячмень;кукуруза;рис;пшеничная мука;растительное масло;сахар;яйца;йодированная соль;корма (сено, солома, фураж, крупы).Соответствующее постановление вступит в силу после его подписания исполняющим обязанности премьер-министра Артемом Новиковым. Соответствующее постановление вступит в силу после его подписания исполняющим обязанности премьер-министра Артемом Новиковым.",
"Уже четыре депутата Жогорку Кенеша, чьи имена были в списке инициаторов проекта Конституции, открестились от проекта.  Вчера Эмиль Токтошев заявлял, что лишь вступил в рабочую группу депутатов и намеревался отстаивать идеи парламентаризма. Увидев содержание текста, он сразу выступил против и отказался участвовать в дальнейшей работе группы. Однако его имя появилось в списке инициаторов.  Айгерим Бешимбаева в интервью изданию Sputnik сообщила, что тоже не подписывала документ, хотя ее имя значится в списке инициаторов.  Позже от проекта частично отказались Иса Омуркулов и Аалы Карашев. По их словам, они подписывали только законопроект о референдуме, а сам проект Конституции не видели, не читали и в авторы не подписывались. Таким образом, уже четыре из 80 депутатов публично отказались от проекта. Жогорку Кенеш: Их подписи для проекта и не требуютсяВ пресс-службе Жогорку Кенеша не стали комментировать ситуацию. Руководитель пресс-службы Индира Куралбекова ответила, что в ее компетенции информация только о размещении документов на сайте. Она опубликовала его в том виде, в каком ей направили.В аппарате Жогорку Кенеша, который осуществляет контроль за организационной работой и документацией в Жогорку Кенеше, сообщили, что депутаты по закону и не должны отдельно подписывать проект Конституции, так как он является приложением. ""В каком законе написано, что проект Конституции должен быть подписан инициаторами? В законе о референдуме говорится, что инициируется закон о назначении референдума по принятию Конституции. Этот закон и был подписан депутатами. Проект Конституции является его приложением и не подписывается. В данный момент законопроект только на сайте. Мы отвечаем только за его размещение на сайте, но в Жогорку Кенеш официально он не поступал. Он поступит к нам только после общественного обсуждения, и после этого я смогу что-либо сказать. До этого я не видел ни документа в оригинале, ни что-либо другое, кроме письма о том, чтобы вывесить это на сайт"", - сообщил руководитель аппарата Алмазбек Сабырбеков.Феликс Кулов: Кворум из 80 человек уже распался, инициативу должны отозватьЭкс-депутат Феликс Кулов считает, что в данном случае авторы проекта Конституции воспользовались неграмотностью депутатов, которые не совсем понимали, что за документ подписывают.По его словам, вопрос о проекте Конституции должен быть снят по двум причинам:1. Этот созыв Жогорку Кенеша, продливший срок своей деятельности, может выполнять лишь некоторые обычные функции и не может утверждать чрезвычайные меры, в том числе конституционные реформы. Такое заключение сделала и Венецианская комиссия.2. Законопроект о референдуме требует поддержки двух третей депутатов, то есть 80 человек, но уже четыре из них публично отказались, поэтому инициатива должна быть отозвана. Кроме этого, по словам Кулова, в Жогорку Кенеше должна быть создана комиссия для изучения обстоятельств инициирования референдума и каким образом собирали подписи депутатов и была ли фальсификация для обеспечения кворума.На вопрос о том, будет ли проводиться внутреннее расследование о том, как были собраны подписи 80 депутатов, в аппарате Жогорку Кенеша не ответили. В пресс-службе Жогорку Кенеша не стали комментировать ситуацию. Руководитель пресс-службы Индира Куралбекова ответила, что в ее компетенции информация только о размещении документов на сайте. Она опубликовала его в том виде, в каком ей направили. В аппарате Жогорку Кенеша, который осуществляет контроль за организационной работой и документацией в Жогорку Кенеше, сообщили, что депутаты по закону и не должны отдельно подписывать проект Конституции, так как он является приложением.  ""В каком законе написано, что проект Конституции должен быть подписан инициаторами? В законе о референдуме говорится, что инициируется закон о назначении референдума по принятию Конституции. Этот закон и был подписан депутатами. Проект Конституции является его приложением и не подписывается. В данный момент законопроект только на сайте. Мы отвечаем только за его размещение на сайте, но в Жогорку Кенеш официально он не поступал. Он поступит к нам только после общественного обсуждения, и после этого я смогу что-либо сказать. До этого я не видел ни документа в оригинале, ни что-либо другое, кроме письма о том, чтобы вывесить это на сайт"", - сообщил руководитель аппарата Алмазбек Сабырбеков. Феликс Кулов: Кворум из 80 человек уже распался, инициативу должны отозватьЭкс-депутат Феликс Кулов считает, что в данном случае авторы проекта Конституции воспользовались неграмотностью депутатов, которые не совсем понимали, что за документ подписывают.По его словам, вопрос о проекте Конституции должен быть снят по двум причинам:1. Этот созыв Жогорку Кенеша, продливший срок своей деятельности, может выполнять лишь некоторые обычные функции и не может утверждать чрезвычайные меры, в том числе конституционные реформы. Такое заключение сделала и Венецианская комиссия.2. Законопроект о референдуме требует поддержки двух третей депутатов, то есть 80 человек, но уже четыре из них публично отказались, поэтому инициатива должна быть отозвана. Кроме этого, по словам Кулова, в Жогорку Кенеше должна быть создана комиссия для изучения обстоятельств инициирования референдума и каким образом собирали подписи депутатов и была ли фальсификация для обеспечения кворума.На вопрос о том, будет ли проводиться внутреннее расследование о том, как были собраны подписи 80 депутатов, в аппарате Жогорку Кенеша не ответили. Экс-депутат Феликс Кулов считает, что в данном случае авторы проекта Конституции воспользовались неграмотностью депутатов, которые не совсем понимали, что за документ подписывают. По его словам, вопрос о проекте Конституции должен быть снят по двум причинам: 1. Этот созыв Жогорку Кенеша, продливший срок своей деятельности, может выполнять лишь некоторые обычные функции и не может утверждать чрезвычайные меры, в том числе конституционные реформы. Такое заключение сделала и Венецианская комиссия. 2. Законопроект о референдуме требует поддержки двух третей депутатов, то есть 80 человек, но уже четыре из них публично отказались, поэтому инициатива должна быть отозвана. Кроме этого, по словам Кулова, в Жогорку Кенеше должна быть создана комиссия для изучения обстоятельств инициирования референдума и каким образом собирали подписи депутатов и была ли фальсификация для обеспечения кворума. На вопрос о том, будет ли проводиться внутреннее расследование о том, как были собраны подписи 80 депутатов, в аппарате Жогорку Кенеша не ответили.",
"Исполняющий обязанности президента Кыргызской Республики, торага Жогорку Кенеша Талант Мамытов сегодня, 19 ноября, встретился с вице-премьер-министром страны Эльвирой Сурабалдиевой. Во встрече также приняли участие министр здравоохранения Алымкадыр Бейшеналиев, руководители Министерства труда и социального развития, Социального фонда и Фонда обязательного медицинского страхования.  Обсуждены меры, принимаемые правительством по обеспечению социальной стабильности в стране. В частности, затронуты вопросы стабилизации эпидемической ситуации, обеспечения своевременных выплат медицинским работникам, обеспечения достаточного количества лекарственных препаратов и тест-систем, готовности больниц, выплат социальных пособий и пенсий, прозрачности распределения поступающей гуманитарной помощи и др.  Вице-премьер-министр Эльвира Сурабалдиева проинформировала о текущей эпидемической ситуации в стране, мерах по борьбе с пандемией коронавирусной инфекции.Она отметила, что правительством принимаются исчерпывающие меры по снижению негативного влияния от распространения заболевания. Сообщила о наличии достаточного количества тест-систем, оснащенности медицинских учреждений.Кроме того, вице-премьер-министр представила информацию о текущей ситуации и принимаемых мерах по обеспечению социальной стабильности в стране.И. о. президента Талант Мамытов подчеркнул, что в сложившейся ситуации первоочередное внимание должно быть уделено выполнению всех социальных обязательств государства, особенно в системе здравоохранения с учетом текущей эпидситуации. Талант Мамытов отметил особую важность усиления работы по предотвращению распространения коронавирусной инфекции на территории страны и обеспечения своевременного финансирования работ, направленных на борьбу с пандемией.Также он обратил внимание на важность оказания максимальной поддержки медицинским работникам, обеспечения их всеми необходимыми медицинскими средствами, а также обеспечения достаточного запаса лекарственных средств во избежание дефицита отдельных препаратов и недопущения ценовой спекуляции. И. о. главы государства отметил важность создания резерва медицинских кадров для их оперативного привлечения к мерам по стабилизации эпидемической ситуации в стране.Он также подчеркнул, что правительству необходимо своевременно производить все социальные выплаты - пенсии, пособия, компенсации. Уделить особое внимание семьям, находящимся в трудной жизненной ситуации.И. о. президента Талант Мамытов призвал продолжить работу по цифровизации государственных услуг для того, чтобы граждане в условиях пандемии могли получать государственные гарантии и услуги в онлайн-режиме. Вице-премьер-министр Эльвира Сурабалдиева проинформировала о текущей эпидемической ситуации в стране, мерах по борьбе с пандемией коронавирусной инфекции. Она отметила, что правительством принимаются исчерпывающие меры по снижению негативного влияния от распространения заболевания. Сообщила о наличии достаточного количества тест-систем, оснащенности медицинских учреждений.  Кроме того, вице-премьер-министр представила информацию о текущей ситуации и принимаемых мерах по обеспечению социальной стабильности в стране. И. о. президента Талант Мамытов подчеркнул, что в сложившейся ситуации первоочередное внимание должно быть уделено выполнению всех социальных обязательств государства, особенно в системе здравоохранения с учетом текущей эпидситуации.  Талант Мамытов отметил особую важность усиления работы по предотвращению распространения коронавирусной инфекции на территории страны и обеспечения своевременного финансирования работ, направленных на борьбу с пандемией.Также он обратил внимание на важность оказания максимальной поддержки медицинским работникам, обеспечения их всеми необходимыми медицинскими средствами, а также обеспечения достаточного запаса лекарственных средств во избежание дефицита отдельных препаратов и недопущения ценовой спекуляции. И. о. главы государства отметил важность создания резерва медицинских кадров для их оперативного привлечения к мерам по стабилизации эпидемической ситуации в стране.Он также подчеркнул, что правительству необходимо своевременно производить все социальные выплаты - пенсии, пособия, компенсации. Уделить особое внимание семьям, находящимся в трудной жизненной ситуации.И. о. президента Талант Мамытов призвал продолжить работу по цифровизации государственных услуг для того, чтобы граждане в условиях пандемии могли получать государственные гарантии и услуги в онлайн-режиме. Талант Мамытов отметил особую важность усиления работы по предотвращению распространения коронавирусной инфекции на территории страны и обеспечения своевременного финансирования работ, направленных на борьбу с пандемией. Также он обратил внимание на важность оказания максимальной поддержки медицинским работникам, обеспечения их всеми необходимыми медицинскими средствами, а также обеспечения достаточного запаса лекарственных средств во избежание дефицита отдельных препаратов и недопущения ценовой спекуляции.  И. о. главы государства отметил важность создания резерва медицинских кадров для их оперативного привлечения к мерам по стабилизации эпидемической ситуации в стране.Он также подчеркнул, что правительству необходимо своевременно производить все социальные выплаты - пенсии, пособия, компенсации. Уделить особое внимание семьям, находящимся в трудной жизненной ситуации.И. о. президента Талант Мамытов призвал продолжить работу по цифровизации государственных услуг для того, чтобы граждане в условиях пандемии могли получать государственные гарантии и услуги в онлайн-режиме. И. о. главы государства отметил важность создания резерва медицинских кадров для их оперативного привлечения к мерам по стабилизации эпидемической ситуации в стране. Он также подчеркнул, что правительству необходимо своевременно производить все социальные выплаты - пенсии, пособия, компенсации. Уделить особое внимание семьям, находящимся в трудной жизненной ситуации.И. о. президента Талант Мамытов призвал продолжить работу по цифровизации государственных услуг для того, чтобы граждане в условиях пандемии могли получать государственные гарантии и услуги в онлайн-режиме. Он также подчеркнул, что правительству необходимо своевременно производить все социальные выплаты - пенсии, пособия, компенсации. Уделить особое внимание семьям, находящимся в трудной жизненной ситуации. И. о. президента Талант Мамытов призвал продолжить работу по цифровизации государственных услуг для того, чтобы граждане в условиях пандемии могли получать государственные гарантии и услуги в онлайн-режиме. И. о. президента Талант Мамытов призвал продолжить работу по цифровизации государственных услуг для того, чтобы граждане в условиях пандемии могли получать государственные гарантии и услуги в онлайн-режиме.",https://data.kaktus.media/image/big/2020-11-19_17-15-28_433118.jpg
"Украинский врач и телеведущий Евгений Комаровский поделился мнением о дистанционном обучении школьников. По его словам, выбирая между удаленкой и обычными уроками, мы в условиях пандемии выбираем ""между плохим и плохим"". По словам Комаровского, врачи выступают за то, чтобы закрылось все, что можно. Ведь ""каждый дополнительный момент - это еще одна смерть, еще один стресс"". ""Я не сторонник того, чтобы закрывать школы, чтобы люди перестали социально общаться. Дети не могут жить и развиваться в условиях дистанционного общения. Но мы не выбираем между страшным коронавирусом и благополучием. Мы выбираем между коронавирусом и огромным количеством других проблем: домашним насилием, повышенным травматизмом. Качество общения в целом... Мы не выбираем между хорошим и плохим, обсуждая тему дистанционного обучения. Мы выбираем между плохим и плохим"", - сказал Комаровский.    ""Я считаю, что дистанционное обучение не решает проблему. Проблему решает школа, которая построена на человеческих принципах, профилактике вирусных инфекций. Школы делают все, чтобы невозможно было найти инфицирующую дозу. А теперь вы ответьте на вопрос. Ваш ребенок ходит в детсад или школу. Какое количество помещений в детсаду, и какое количество классов имеют термометр, гигрометр, увлажнитель, датчик углекислого газа, которые показывают, надышали вы или нет?"" - добавил Комаровский. Также врач ответил на вопрос о том, что якобы людям в возрасте нет смысла вакцинироваться, так как у них антитела не образуются. ""Я думаю, что иммунная система у пожилых людей работает намного хуже, не так быстро. Но тем не менее пожилые люди - это не те, кто сплошь и рядом болеет какими-то инфекционными болезнями. Противоинфекционный иммунитет у них функционирует, хотя есть ряд болезней особо опасных: тот же грипп, пневмококк, стафилококк, коронавирус, как выяснилось... Для пожилых людей существует специальная технология производства вакцин. Но кому это нужно - для пожилых закупать спецвакцину"", - добавил он. При этом Комаровский отметил, что если нет специальной вакцины, то пожилым можно прививаться и обычной.",
"Организаторы турнира серии ""Колизей: Битва чемпионов"" по смешанным единоборствам опубликовали видео боя с участием кыргызстанского бойца Кудурета Талипова.  На рейтинговом 16-м турнире ""Битвы чемпионов"", который прошел 16 ноября в Москве, Талипов выступил против узбекистанца Баходира Бахрамова.  После старта поединка кыргызстанец выждал 11 секунд, после чего одним ударом отправил в нокаут своего соперника.  Таким образом, он выиграл бой одним ударом и за 12 секунд.  ",
"Члена гражданского союза ""За реформы и результат"" Тимура Шайхутдинова вызвали на допрос в ГКНБ в качестве свидетеля по уголовному делу о коррупции при проведении конкурсного отбора в патрульную милицию. Об этом сообщил он сам на странице в Facebook. ""Вызвали на допрос в ГКНБ в качестве свидетеля по делу подполковника Нура Сатыбалдиева. Сходил. Следователь вел себя предельно корректно. Я ответил на его вопросы, но мало чем, наверное, был полезен... Мы заинтересованы в том, чтобы любые нарушения, если они имели место быть, были выявлены и преданы огласке. Будем наблюдать. Система открытого конкурса должна продолжать существовать, но совершенствоваться"", - написал Тимур Шайхутдинов.  ",
" Сообщение в Call-центр прислал читатель.  По его словам, на пересечении пр. Жибек Жолу и ул. Тоголок Молдо люк неплотно закрыт, из-за чего ломаются машины при наезде на него. Так, утром мужчина тоже наехал на люк и ремонт автомобиля обошелся ему в 8 тысяч сомов.  Он просит мэрию привести в порядок люк, чтобы другие машины тоже не пострадали.",
"Мексиканская актриса Малени Моралес, получившая известность по ролям в популярных сериалах ""Дикая роза"" и ""Богатые тоже плачут"", умерла утром 21 ноября. Об этом в своем Twitter сообщила Национальная ассоциация актеров Мексики. В ассоциации выразили глубокие соболезнования семье, друзьям и мужу актрисы.   La @andactores lamenta profundamente el fallecimiento de nuestra compañera Maleni Morales, miembro de nuestro sindicato, ocurrido el día de hoy. Nuestras condolencias a nuestro C. @ottosirgo, familiares y amigos. DEP. pic.twitter.com/B7vE7C6eMe  Причина смерти звезды сериалов не уточняется, однако в сентябре этого года стало известно, что Моралес больна онкологическим заболеванием легких. ""У нее не было никаких симптомов, рак обнаружили в ходе обследования после жалоб актрисы на затрудненность дыхания"", - говорил ее супруг, актер Отто Сирго.  ",https://data.kaktus.media/image/big/2020-11-22_19-00-17_913966.jpg
" Бывший премьер-министр и депутат парламента Феликс Кулов на своей странице в Facebook прокомментировал высказывание Акина Токталиева о том, что из Конституции следует убрать понятие ""светскость"". Так, по его мнению, светскость не противоречит религиозным нормам. ""Уже стало очевидным, что сегодня общество находится на грани серьезного раскола ""благодаря"" искусственно навязанной конституционной реформе, имеющей целью помочь установить диктатуру одного человека. К этому процессу, но уже с другой стороны, подключился вновь назначенный глава Госкомрелигий Акин Токталиев, который заявил о необходимости исключить принцип светскости из действующей Конституции.  Многих это не только насторожило, но и напугало, так как заявление об этом прозвучало из уст ставленника нового и. о. президента. Поскольку на данное заявление со стороны аппарата президента не последовало никаких опровержений, то сложилось убежденное мнение, что это позиция самого Садыра Жапарова.  Скажу сразу: я за то, чтобы люди придерживались в своей личной жизни общечеловеческих нравственных ценностей, которые не противоречат религиозным, и наоборот, когда религиозные не противоречат общечеловеческим нормам морали. В этом плане и понятие светскости тоже не противоречит тому, что сказано выше. Но за одним исключением. Отношения в обществе должны регулироваться законами, а не религиозными нормами. Личные отношения, личная жизнь могут строиться на принципах любой религии. Здесь государство не имеет права влезать в частную жизнь, если только при этом не происходит нарушений установленных государством норм. Таким образом, светскость, светское государство предполагает, что все отношения в государстве регулируются не религиозными нормами, а законами, которые не могут иметь религиозного обоснования. И еще. Светскость никоим образом не запрещает и не отделяет от государства веру во Всевышнего Аллаха, Бога. Это попросту невозможно. Вера, говоря упрощенно, это уверенность в невидимом. А в религии, хотя без веры настоящей религии не бывает, ее определяющими внешними признаками являются своды правил, ограничений, нормы поведения, культовые действия, обряды.  Вот они-то и отделяются от общества в светском государстве. Желание построить религиозное государство - намерение благое, но тогда надо все отношения перевести, если речь идет об исламском государстве, на нормы шариата.  Реально ли это применительно к нашей действительности? Уверен, что в обозримом будущем это не имеет под собой реальных оснований. Находясь в местах не столь отдаленных, меня пытался убедить в необходимости построить в Кыргызстане халифат один заключенный хизбут-тахрировец. Я попросил его привести пример, где эта форма госустройства в мире сейчас успешно функционирует, чтобы можно было иметь в качестве образца для применения. Он не смог мне ответить. Тем не менее, хотим или не хотим, процесс распространения, в частности, ислама будет иметь тенденцию роста, но при этом мы должны понимать, что никто и ничто не должны привести народ к расколу. Ислам должен цементировать нацию, а не разъединять ее.  Сейчас уже внутри ислама появилось немало течений, которые разобщают умму, а если произойдет еще и разобщение целой нации, то это может привести к большой трагедии общенационального масштаба. На память приходит гражданская война в Таджикистане. Многие вещи знаю не понаслышке, так как, будучи вице-президентом КР, возглавлял миротворческую миссию СНГ в этой стране.  В междоусобной войне, где с одной стороны были приверженцы построения исламского государства, а с другой - ее противники, погибло около 200 тысяч мирных граждан.  В конечном итоге принципом, который был взят за основу мирного соглашения о прекращении братоубийственной войны, был следующий: ""Интересы нации должны стать выше интересов любой религии"". Умные люди должны учиться на ошибках и трагедиях других людей и народов. Не обращать внимания на малое - значит упустить потом большое..."" - заключил Кулов.",
